ACH-000096,ACH-000159,ACH-000189,ACH-000234,ACH-000246,ACH-000250,ACH-000262,ACH-000272,ACH-000313,ACH-000317,ACH-000375,ACH-000385,ACH-000411,ACH-000433,ACH-000459,ACH-000484,ACH-000495,ACH-000600,ACH-000649,ACH-000684,ACH-000709,ACH-000792,ACH-000907,ACH-001163,ACH-001194,ACH-001310,ACH-001398,ACH-001532,ACH-001687,ACH-001688,ACH-002150,ACH-002189
XPC,0.185863778344898,0.0152091714933195,0.0307930681000653,-0.0059543527296085,0.046576996731315,0.0363899901212904,-0.0057218167153522,-0.0166031355297817,0.0749887945241921,-0.0254324444047165,0.109868267381053,-0.110378177686928,0.0890959362094207,0.294927729617752,0.204412414467817,0.13023780288489,0.0987496284547298,0.11059868471418,0.115439728863985,0.10235853872474,0.0909564371679267,0.15407476508997,-0.110763071804418,0.0599968727626062,0.061213964089178,0.0971311406970292,-0.0792845763793772,0.123439716124084,0.0003279601567782,-0.0746003956207835,0.0102205543632823,-0.0329627536532799
HCFC1,-1.35749527848948,-2.02360744233042,-1.88178057490403,-1.95617396817604,-2.1286889991569,-2.32392235893856,-1.80304390654567,-2.31029606625722,-2.38329489986649,-1.6071874053897,-1.78449988404363,-2.0621985941518,-1.9168044319229,-1.46851769182296,-2.51422765482345,-1.99835550194868,-2.05488834297836,,-2.09236121795229,-1.54552627022294,-2.34980464393832,-2.23250336997065,-2.09494839719704,-2.14473814903698,-2.18333418281768,-1.61012805365816,-1.68774995705876,-1.6300378057658,-1.95720167020156,-1.50372507487646,-2.06382436701578,-1.97385814109088
USP11,0.253617692816084,0.126270488059003,0.168585978071002,0.0527811224185506,0.0543831972553707,0.0629083490345574,0.130644197078824,0.0704907896790007,0.121578370990222,0.0513713925547125,0.0813457954326438,-0.176842136604735,0.120889419597811,0.23985909725898,0.192291955733322,0.130986733679235,0.0884598399392514,,0.157210565454011,0.154663816630958,0.0597418724067526,-0.0431637995053069,0.162738709612246,0.0859758020909648,0.141418279367444,0.0171245179552025,0.14302565177762,0.147423756498147,0.103685650788483,0.0993934405063528,0.140281548300078,0.106009489498461
SFPQ,-1.3424033731336,-2.02416347490493,-2.08112622465581,-2.11454897174964,-2.12254489348575,-2.05649161313212,-2.0856425735347,-1.58744562535919,-2.13160051603731,-2.20543422310458,-1.78878653858517,-2.23882379851692,-1.93945766085341,-2.21082011483306,-2.35330019915931,-1.85891262916955,-1.75249132695131,-2.00105176714012,-2.06239504887554,-1.81722081987634,-2.09460549127987,-1.89590518324598,-1.72497271433013,-1.57316320218281,-1.98370362811613,-1.95512261876744,-2.00006407009487,-2.10728576348025,-1.46585533199356,-2.28218820410391,-2.03363472711089,-2.23311299234453
BMX,0.104489682716606,0.10705577555049,0.140919185216871,0.163514930521337,0.0652205141340545,0.0640049733822487,0.0913959367507756,-0.0037381525325081,0.0113898584819816,0.0415006343527424,-0.161957659459596,-0.110146633767039,0.0723188571584711,0.0118974823435466,0.104264638792961,0.106669618489464,-0.0070743142705067,,0.0877619717352244,-0.0481998172506983,0.299211132409855,0.16184647317051,0.023845912476767,0.004998407270495,0.137963096249822,0.223558004538121,-0.0376356553114691,0.142093818501369,0.133025308389663,0.124250194316196,0.0123843381735126,0.0776244009613706
TRO,0.0419902830673774,-0.0046062879333707,0.17005653947129,0.172581676460993,0.0970241923190385,0.143213681155446,0.0233158372955529,0.126375973074072,0.0112690246268685,0.154259356369083,0.0593097211810815,-0.011353602264963,0.0650349117020331,0.130541086672682,0.0347332360369091,0.121003330477751,0.0502125233888879,,0.0847680116603991,0.152293404473459,0.112146572433469,0.175035463270488,0.0942107086979776,0.0272780978672219,0.0595616559678532,0.0962071676106498,0.0422613176876595,0.184165234139816,0.153638500970696,0.184668857602181,0.121106628094834,0.0647135984381639
CASK,0.347437922591918,0.0198114701515582,-0.0528750613885542,0.0631982925835106,-0.0145702785835178,0.0316302851059977,0.0506107274853582,0.0962857632306517,-0.0237719009649134,0.0707679871783249,0.0684735499602142,-0.0327437881366158,0.0064609557656107,0.143575095450344,-0.0189369318494868,0.144784151745382,-0.138292971177943,,-0.041950764598741,0.110413755882687,0.19278268943939,0.0447403762053381,-0.0020832990689597,0.0721786168093129,0.0975054007566256,-0.0358873973044656,0.269439622621352,0.170403123626929,0.122436976548941,0.0186199948617775,0.0209023888851353,-0.0824698300732723
TBR1,0.119032263467277,-0.0950061511025868,0.0323541104897016,-0.161952731699497,0.128909475642891,0.0389458599300711,0.0236528529995844,0.0187177857840749,-0.0447256867366487,-0.133190185705325,0.294713693101491,0.0052952592105332,0.0095936640518023,0.0751054464394944,0.0330239718803843,-0.0487785557145943,-0.0332526529116273,0.0754125386480294,0.013406328320023,0.0301636873594443,-0.0592663622408362,0.0086364680635049,0.140163449839268,0.108290764798372,-0.0455982925296136,0.101335782423016,-0.139443332015113,0.0926706483436405,0.0442820143763533,0.398017657183171,0.182373490100373,0.082553296695492
DLG3,0.234941931608395,0.130734617411399,0.286027957163046,0.135486839025088,0.127497799057542,0.0225302312190232,0.148979833089616,0.048588633709531,0.105046045968255,0.149946288033915,0.0891626585608652,0.0858281860563152,0.0373855285595846,0.0033542266884044,0.0445241867458841,0.232100389787072,0.122835293908273,,0.0105064191723237,0.248885983592513,0.163298367825568,0.0592360648054384,0.0750310145601198,-0.0301502064820846,0.145620897432951,0.10977815438414,0.0796438783193616,0.123528879628272,-0.0308395715914097,0.148132597407785,0.0737438266981366,0.0639146564356378
IL1RAPL1,0.00229642033336,0.122181856775828,-0.0611482091071203,0.133855944061103,-0.038070402141533,0.0365106370272768,0.0759561138828594,0.0228564457859935,0.016604629326146,0.149078812738429,0.102411277621001,0.19809433705376,-0.0842040156054278,0.087616564596582,0.0028366682855147,0.0437795044147175,-0.0546516929483662,,0.0554664812872319,-0.0806468418562124,0.0269256458185566,0.0290753694323094,-0.043002901117352,0.0388915268260988,-0.0137036444869959,0.108528649482488,-0.0740453448798792,0.0644211072063329,0.103971677384192,-0.0450534599927428,-0.0875679563539256,-0.0782034407394967
UNC5A,0.0981036158501603,0.147540945626819,0.129171128502365,0.0577231258725046,0.0206894762063875,0.0210236871859387,-0.0819247054891617,-0.0544944928602234,0.0438710928158981,-0.157061265870683,-0.0202195937107443,-0.23054931423687,-0.0249131170931614,0.1709927310095,-0.101409416133657,0.131582883662835,-0.0069424362665957,-0.0522218579643889,0.0328406193718265,0.0393014551034746,-0.0459285460199269,0.0923293287988784,0.119870724390909,0.0903353340577957,-0.0394508250109449,-0.0974303860213934,0.0160916005631818,-0.0041866512237823,-0.0786955429670423,0.0590252453333903,-0.131076016673034,0.0109038953747384
UBQLN2,0.0241602252878981,0.0655280619087038,-0.107732104389331,0.0120346145540768,0.0581912178773835,0.0888851731605911,-0.170490362498648,-0.0782511742110015,0.0627114141308586,0.0045536615294753,-0.0920284558155852,0.0196609186666388,0.0100681434985602,0.0803636549882831,0.282121894189126,0.101801985621515,-0.0063928461287074,,-0.012172085861192,0.0280149732632928,-0.0770957383909601,0.0527087631850926,0.115351178802941,0.0683384220382729,0.0452113604337788,0.0952946190245252,0.106181876273186,0.0445498670298078,-0.0046750467214775,0.0738659338626788,-0.0007884013304203,0.0681439760539096
RAB9A,0.149674942612073,0.16881818185781,0.0438750147254414,0.0625535462840022,0.133032616614549,0.094061873197552,0.0523270219560064,-0.0380559877289116,0.128942302053433,0.170355591165945,0.0872778028610161,-0.10467857078241,0.0446662765244256,0.0355192042955723,0.20426994255744,0.19372453551168,-0.0405589715605602,,0.0465934773637725,0.227255853086857,0.0856328916843643,0.0191676757568804,0.0758671450495681,0.0518701658134899,0.108151934149626,0.133104973127115,0.139194699876205,0.164209210355918,0.053611972115455,0.14718746064411,0.0605371928193672,0.163246831861195
XPO1,-1.38063381897648,-2.21495941326579,-1.74220168102926,-1.77735456945712,-2.21637492147695,-1.97491146137499,-1.54957650215614,-2.28185740525028,-2.26518645308837,-1.21399499162515,-1.38948113660997,-1.7123275857318,-1.77223689760676,-1.71479682302854,-2.46929109573088,-2.24123507582674,-1.95299796350171,-2.25149877300204,-1.48462091638801,-1.70087980573913,-2.21980703922723,-1.673113224741,-2.05928881859596,-2.13648215642126,-2.03942027300128,-1.77258594421749,-1.76234293281879,-1.90939310860688,-1.8460910564249,-2.09305346290255,-1.91090886220041,-2.00010616936239
STAM,0.268605728899415,-0.0071846334376412,0.0609459898867708,-0.0021790348222335,0.144539767657165,0.149562546848139,0.0941801473972615,-0.0187380589254236,0.0513748478852478,0.0724278762823842,0.0415275508997814,0.0376404471656488,-0.0112166053920405,0.151139738926508,0.125708961314283,0.0941108078216806,0.0084025886578623,0.114377364353203,-0.0459955520602365,-0.0219249867075868,0.0357625845433302,-0.0175174696906061,0.026314527709587,-0.025032014863439,0.0481263902711776,0.0858563986131923,-0.183394064822999,0.0683534693834194,0.0593157524091338,-0.0833394564101764,0.108170898387316,0.0444267686447472
SH3KBP1,0.156024279972333,0.0975115203202071,0.186888136325209,0.0560796977118357,0.160353048722532,0.0856291689735809,-0.0226101273903887,0.133929399571746,0.258492077207875,-0.0411515591701032,0.0179765288928722,0.0993865950826644,0.086071359800783,0.340875283727734,0.189360740913868,0.0634757937553491,0.265088505999521,,0.13150012450426,0.278171982555751,0.16501332915082,0.101596155271038,0.142476400788285,0.12870877808244,0.272129640558613,0.152255570642387,0.167481936845537,0.180204174727318,0.148204155273044,0.192617269560587,0.147956829769878,0.0709918185455644
SH3GL3,0.0985063400711141,-0.018570611145027,-0.186999210454013,0.0371158522589217,0.0423093745466105,0.0650435428617196,0.413763452670279,-0.161711777541001,-0.0005290785558924,0.105294777348932,-0.24582503911019,0.076814377886235,0.0410441359474738,0.12930947823232,-0.297260324066449,0.104875912610174,-0.223288781102852,-0.0022051539870027,-0.0952348114178532,-0.0720781789090417,0.119700069731214,0.011889419796494,0.0151516893317577,-0.100630869972159,0.128873482152419,-0.0629198066284347,-0.265323168810595,0.0069279312397095,-0.235710371602311,-0.228245240349477,-0.144160940962216,0.0167901230914504
DMD,0.101963520353848,0.14860454619991,0.0161252210599399,0.0795072292184195,0.0786641607817144,0.0203596607352132,0.142468178757912,0.0980401703669721,0.0365570053717773,0.0721024012837629,0.0180837971810472,0.0127356954239107,0.0127124889286256,-0.0538842471957957,0.180757508810039,0.0774904046323992,0.157152480411814,,0.038286346805602,0.0181582298137505,0.0018028672220485,0.0621345635655494,0.038917706542668,-0.0375348845155419,0.0968999643292449,0.0306168253919117,0.108395204848075,0.119885970706057,0.115003184970086,-0.0663904858004922,-0.0410831291893726,0.0212849346209959
DTNA,-0.0386822181666775,0.0817810622806215,-0.149224336766004,0.0791599636859047,0.183026572372924,0.110996269815634,0.214154973949531,0.11732511840328,0.157572168141715,0.0393657906190079,0.0187760783670361,0.0435497530460196,0.107792017723301,0.0088267828624032,-0.0042487165977197,0.195254577929838,0.216715656481027,0.0910557623429532,0.0299132583196293,0.0459281820850718,0.175871017631732,0.211281493156581,-0.0052719542831931,-0.0148096844615515,0.0857152689727018,-0.0561716461105759,0.0598065709354833,0.0776736313113774,0.0880521422340302,0.105049329481137,0.0893238963143754,0.103016855359209
WAS,0.0077960239740517,0.102574361964437,-0.135842804583817,0.0308626362647893,0.0222497875920425,0.0334999951190561,0.023658566264735,0.0286577586682603,0.0122706621763436,-0.0723766556403311,-0.0502092487022967,-0.269390573429766,0.0519985600875708,0.11429909629335,0.0150977211354215,0.0939726432307906,0.147602647335225,,0.075471533397698,0.0271238467478472,0.17744147483839,0.0422581197955338,-0.0022989211090531,-0.0955143126924649,0.0677896798330622,0.0407431724200123,0.0974287550131265,0.0676572434995425,-0.0209365164510263,0.139947042641916,0.139566171053197,-0.0939692414627381
TXNL4A,-1.09237615872753,-2.42958900314719,-2.38189069357349,-2.47782347426458,-2.46719550245331,-2.37875159316133,-2.22722327272289,-2.47003382419682,-2.48609398803638,-2.33457649591243,-2.54318581895324,-2.28526740880502,-2.44848975961034,-2.42610072602038,-2.53205280767553,-2.61448455607943,-2.35191939061224,-2.38418810848533,-2.45752364219221,-0.807327264375939,-2.45737431605771,-2.47799489211079,-2.58159437794951,-2.46179734784425,-2.58885938090891,-2.24729001353633,-2.55627607092463,-2.45587542242865,-2.46056036435799,-2.30001286561759,-2.48322025138294,-2.37715556679228
WBP11,-0.630694953372695,-1.10583655962776,-1.11410267028601,-1.40319558579399,-1.38328028391137,-0.662148514794045,-0.882586403398711,-0.845247714317472,-1.56659870399777,-1.2494453605737,-0.937916935035488,-1.57085660601419,-0.952004912504581,-1.08492946669483,-1.39046371534268,-1.20991657609393,-0.906452533070386,-0.689214223303034,-0.987483352949372,-1.15996499073034,-1.30776139270871,-1.39653222579535,-1.44920176807934,-1.49943875559706,-1.33160055026801,-1.14535499749978,-1.12830089646889,-1.42571711520068,-1.14029356064708,-1.23504155484662,-0.574790896822211,-1.6249853756752
F8,0.157706752112108,0.018313787877466,0.0922828099782142,0.0149016089354574,0.10392429764795,0.0187071916649548,0.0387586034240815,0.0759812049667583,0.0072310484931324,0.0725926717425956,-0.0644944749463455,0.160429833779891,-0.004389105526735,0.153902120148138,-0.0846994073132681,-0.0212157370893483,-0.0378570389582138,,-0.0043062817763782,0.206618187359574,0.189764697891896,0.0222040411416034,0.0788338618062109,0.0691989967201289,0.0697650831739292,0.0244812683840616,0.142520351872943,0.132350521096102,0.0899325346305758,0.102542028510797,0.0568416022152236,0.0842234973122786
FMR1,0.240833826258259,0.115665692579497,0.324747827548465,0.017148665982325,0.105044846934302,0.0624274230686034,0.0385648733887355,0.0262706529546548,-0.0488863675500886,-0.0147800247462689,0.0312427494873234,0.112020461212308,0.0117665784016485,0.191161499749317,0.241159575151005,-0.0179773823884598,0.0354285567792502,,-0.0060789390025013,0.0245567006711774,0.0838921365422058,0.0464815782698032,-0.0046179357237841,0.118113455320162,0.0558354338260435,-0.0015698111723803,0.176576753687228,0.194523747940161,0.0578196699680034,0.027060035613968,0.0613951698440948,-0.0069834923308938
TSC1,0.591926966690119,0.182962689351753,0.147419647496774,-0.0924407073048083,0.345460933330257,-0.0534848434382462,0.317645713999217,0.119171268491184,0.163641461782956,-0.041622242865377,-0.151939531224526,-0.0926817864469529,-0.506809639042462,0.203881726009419,-0.367656246254059,-0.75857156659248,-0.422260781993828,0.475195153232503,0.428607082775777,0.274064223963131,0.288380906642855,0.215290772209945,0.213008037441397,-0.440099733777726,-0.0604474415505276,0.409209467984497,-0.187954758868024,-0.237975101186431,-0.0697117643533785,0.330708793441444,0.117139255588391,0.310844139986629
ARAF,0.17136780082772,0.1343041102577,-0.0574701834066393,0.0467496426853476,0.137165851698888,0.0664222824267805,0.187042313853754,0.0491693558962568,0.0860410409422855,-0.0108822778246365,-0.147097768005888,-0.243343411049974,0.0871567307609627,0.0128502811953723,0.272459540795106,-0.0386412610022101,0.14794527878803,,0.111155267439545,0.207818103150384,-0.0702456876428372,0.0610262028051265,0.089657388548226,0.0139433487335821,0.113383906684392,-0.0080794786859616,0.0161474674249325,0.157168846205518,0.213040899318457,0.023641343957667,-0.0721120146967606,0.100739637966087
RPGR,0.0796208201935441,0.0586141067548638,0.0829783013726735,-0.0061560879628141,0.214049051316365,0.116109354279767,0.0615355398415966,-0.0005498226031669,0.0851934329674503,0.026739244409067,-0.0613247573051154,-0.108487746052832,0.0773333675153687,-0.0747854282729489,0.137621135853877,-0.0229714657505862,0.0155598538968307,,0.0427847625204951,0.161727113628558,0.0210594354116794,-0.0322410838610746,0.054914230143329,0.0701551877050017,0.0909982452523152,0.0923593518705172,0.156678994696234,0.172725344672266,0.290255542192154,0.232652959315312,0.0316476738321613,-0.0096784240512521
RPGRIP1,-0.0530353594784199,-0.0340517386303204,0.0125718446206575,0.0413171603984203,0.0598776767579699,-0.0360508124881362,-0.280717375604532,-0.0476569972620374,-0.0974799022364158,-0.001902509785997,0.0528604075372229,0.0694415487500632,0.0339078082579394,-0.0407137804523774,-0.140535608579455,-0.0796444712204635,-0.089148701381797,-0.0439446089951056,-0.0377599016501104,0.0324757640295111,0.099307542659579,0.0286354264418594,-0.137463365234862,0.024358018085859,-0.0972894938822823,0.204274681599814,-0.0806744141729064,0.0169598796613025,0.072965385066617,0.0091848653558791,-0.165057109321727,0.0581199463708747
MPDZ,0.0244603207949462,0.0602879593240677,-0.0297159800176197,0.0952633922506188,0.0889403491647016,0.0623581915016791,0.114257496976449,0.0706697345014633,0.179558159299897,0.122902020510955,0.0570294249732586,0.0264252378565344,-0.0008169500791207,0.126147003591729,0.0410629906755642,-0.0294481719857632,0.12812853042161,0.0565382042683002,0.106788992356252,0.0803320314905225,0.293997627472109,-0.0710045039569158,0.0281925846058521,0.158473506328131,0.133438217793589,0.355377373252163,0.0611652126348367,-0.0370074972135736,0.0540954855814747,0.01464715853237,-0.0969410139472974,-0.0176598892918667
UBTF,-1.21355163844759,-2.01775379864578,-1.43094277776038,-1.4794313354535,-1.46110968015369,-1.74433658801498,-0.927368461647073,-1.62374952392476,-1.82980830129742,-1.41853406038628,-1.37689344051439,-1.21387747405389,-1.39409015885683,-1.15379924243636,-1.57038804205848,-1.96312100328451,-1.6047530084545,-1.69605033872917,-1.51109696658933,-1.29897342717309,-2.12846166923071,-1.56938832862282,-1.97510155520952,-1.62324714525361,-1.90711139016177,-1.0112705899422,-1.46338706445391,-1.67739907268311,-1.81992270047409,-1.34930547595285,-1.86236285779535,-1.85032979729896
RAN,-1.97943913392772,-2.66275757123334,-2.60381754062714,-2.7858541907646,-2.65262945885041,-2.54438796145882,-2.6245001376551,-2.80444613651852,-2.85871304256806,-2.63273826143887,-2.62580076043159,-2.77199306568134,-2.65382259253362,-2.57372460399461,-3.00512780579288,-2.87604129392252,-2.7686101201687,-2.81996969924759,-2.80375382461256,-2.42299476227588,-2.90663484344634,-2.78961026149918,-2.67776516012722,-2.70608603965193,-2.86544488223497,-2.64328544555858,-2.58210787703973,-2.55082244552034,-2.71266985118437,-2.74134322764601,-2.75950183900947,-2.81151275123459
PAK6,0.0289598927605946,0.080179964284676,0.0564328123697273,-0.0296088583482157,0.185678542054235,-0.0197221442947386,-0.0736445855319228,-0.0758332983282854,0.0532918875396347,-0.0218390671743366,-0.214524619814849,0.113916643191273,0.0861817229837201,0.089481398983658,-0.122286064980809,-0.104835695681366,-0.011443421092863,0.0097871275895707,-0.0212448169502126,-0.373598445170334,-0.082191489651333,0.0751568376401304,0.0378012932086303,-0.32624661212394,0.0295067959702426,-0.0915363731192971,-0.0818619706633107,0.0962933012727433,-0.0027369271297909,-0.0516442609385577,0.033150741311136,0.0266071773550701
INSM1,0.051246013436246,0.14729124300145,0.0810934262594601,0.0822844431579029,0.0106910298630189,0.0830913380980605,0.0728964455879563,0.0667788277596796,0.0664092771585833,0.120132225175516,0.0393487992626576,0.0549077539838083,0.098690483885296,-0.0082402588572492,-0.0865231433036262,-0.0591070740468639,0.16594236081935,-0.0495411318795687,0.163059827936598,-0.0073012515962229,-0.0743066403786168,0.0569843869111985,0.205650391059176,-0.0541164395524797,0.0658453618595237,-0.0621729244180692,-0.165358464834168,0.0077502877453022,-0.177041105802872,-0.190723177252323,0.0386146411434829,0.0120579912619465
SORBS1,0.179599262485497,0.022644004652539,0.0006811989185071,-0.0163637537840525,0.0655316548921937,0.0432796516293953,0.190540531323552,0.0263481199942529,0.0002610820683005,0.0506697317624112,0.164679243270293,-0.0560665975373725,0.116091197544858,0.137062722536301,0.201975866524048,0.0715133205062804,0.0248626649269195,0.0625864701516742,0.0092122965641229,0.0194032173887427,-0.167296791276644,0.174508935831473,-0.108669731801919,0.0661641113847973,0.0766405778712358,0.0304173242989675,-0.083339932448843,0.045691637614162,0.0830262274940269,0.0461344126151012,0.128208041930883,0.0930526410454337
LBR,0.193357919724544,0.148858573662927,0.177247435158113,0.0095227555469143,0.0663613930928179,0.128043345409367,0.063663695234279,0.0675327722080955,-0.0077554194534975,0.107150786525113,0.100610412346049,-0.0002007267077622,-0.0005206331909566,-0.113039677977132,0.253873885810911,-0.0410160159327015,0.0345329131262705,0.003410595363587,0.0008352891076603,0.0541851160499872,0.0465029455777883,0.0914141657578495,0.192130326552766,0.0313672176094108,0.0592777839609068,0.0728530798743567,0.0082288248440062,0.120106108586167,-0.131786250955594,0.0520355396588089,0.0043432948996881,0.150825058564682
KLC1,0.142807520641135,0.0301566651293074,0.190576196598634,0.105903133835965,0.0112455404880721,0.0786955699916566,-0.0797858527650838,-0.0179535187277396,0.0378361918732726,-0.054951461295776,0.013843350624001,0.0437602909194093,0.0888940521284124,0.0234857772177461,0.0235776691032996,0.0703325829326643,0.037847886775391,0.0560466688379741,0.0816818077955744,0.123683794307693,0.130065082365136,0.0849082545136499,0.0797062508426918,0.149825344938604,0.0009851501895396,0.16539427709478,0.002180575691878,0.0657106171533662,0.0430609747077797,-0.179697775897794,-0.0479636197034544,-0.0656818411200701
BCL2L1,-0.672548302638625,-0.33281970038823,-1.36105282871148,-1.7995908197811,-0.896411342629928,-0.480354202360008,-1.49184135368114,-0.873231404584335,-1.108745097887,-1.76597567613307,-0.638156099431837,-0.363062116411938,-0.789852147379175,-0.540085696046239,-2.24235589210615,-1.55928743260994,-1.40803447903143,-1.05436289074452,-1.02693582599646,-1.38433431507867,-0.785944901973401,-1.20643782839594,-0.863327753548783,-0.770540093771239,-1.1902206877775,-1.20739600263808,-1.12269482545967,-0.880983996226771,-1.21661231439984,-1.57519396956623,-0.730558900839683,-1.08562185593304
BAX,0.181601290376377,0.0493319339622824,0.18188709206267,-0.0163724405074824,-0.0101130295674215,0.0496153769587791,0.0655198901002736,0.161387144223179,0.105243423571258,-0.103468556641915,-0.0487190671958526,0.0557558436622804,0.0386816579533414,-0.105128328759603,0.374572848679207,0.018129319701071,-0.0492723711243293,0.0573389268516726,0.0210896574926796,-0.0078937735811362,0.0730799730062946,-0.0085625127624593,0.0773769492861363,0.0152746442391829,0.201698610188938,0.0090338172079448,-0.0228229645968491,0.176898875486966,-0.0556895504055632,0.303007334463099,0.114232334635578,0.125120899546333
BCL2A1,0.107100817027604,0.0263204921148842,-0.0614775197181674,-0.0069295823092097,0.0511917108729142,-0.0133331048888466,0.122314897375532,0.0390775867379426,-0.0273929587556003,0.0238819917724681,0.267171472289842,0.111297175838809,0.0482168483786778,0.0887058542271419,-0.0341185635202173,0.0412188669259857,-0.041247908289278,0.0302009102062801,-0.0352385445062823,0.176341779031948,0.167343098246707,-0.184707638702325,0.153152601539648,0.0068720880833378,0.023088756451525,0.0034274511220656,-0.020528098899081,0.0537953380642417,0.0528851669570669,-0.0845496302182009,-0.0492516685117384,0.0410773447492105
LRP2BP,-0.0211271546598425,0.0418438108852735,0.146136268577158,-0.100507969597992,0.0816379189235939,0.0282640279118685,-0.123857232803725,0.0970195136143728,-0.0085890850758982,0.266302738388136,-0.115848057654892,-0.0588860511592733,-0.0223566041740788,0.151426296602927,0.0435619645996512,0.0916557156548015,0.234991933209597,0.0572143283483399,0.0093976834345993,0.15998312715473,0.0526507151697898,-0.10101051571527,-0.0125254032311806,-0.110224366497538,0.0315021896611158,0.083978795296518,-0.0485809661632538,0.0285582227612138,0.0571500347010198,-0.0254176430752555,-0.070412629283223,0.0271661554542899
DAB2,-0.0188782239095603,0.0307095071593515,-0.119361982286858,0.123084671689415,-0.0601646848361716,0.0117637463804317,-0.180168097276553,-0.0682672151417038,0.0057023254169494,0.0163412751129174,0.103349919269227,-0.10907395134604,-0.0320434789444747,-0.0438371356431108,0.0070696712104763,0.0428456199477679,-0.013490716649926,0.0001860169338269,0.067610102668798,-0.009113415238742,0.155412114619548,0.116421425824627,-0.193195004661356,0.0385834713431987,0.14217414651416,-0.139616517498566,0.0710740595793282,0.016974492552371,0.0108034398111083,-0.209590598978163,0.101387274877682,0.105619444701353
DLG2,0.139308070474427,0.0561521376041372,-0.0671304799360175,0.0424758593193693,0.0139465601807996,0.0540142895802466,0.135508308582514,0.0884367708902008,0.139316798025566,0.009780475018655,0.0921319563464611,0.0614298134003989,0.105179194279019,0.119567955973116,-0.0978088791449526,-0.0072871425558722,0.0922970440571786,-0.0135588945927071,0.0735856679955746,0.139854005610175,0.107400571268172,-0.0671297506375445,0.135635311496906,0.153625288592189,0.0186518873062826,0.118340970033652,-0.0983728979085916,0.0654482144404209,0.0866128703612833,0.0533863730958246,0.0389732580251508,-0.0170012532095082
PDE4D,-0.0685841466621466,0.0222028716334769,-0.0799866329534675,-0.0477603241580926,0.0850358455106535,0.0603220808772151,0.0501234574808756,0.0178783194286416,-0.0129482774969959,-0.0605655110248486,-0.0907672629461048,0.0390298657487537,-0.054745034709325,-0.154926647958511,-0.146951705527263,0.0332361690642351,-0.128454461784096,0.084515382636777,-0.0284235095541091,-0.0577147560087545,-0.143250859455921,0.0275937374450897,-0.082335296826294,-0.0690608726745948,0.0985008777404366,-0.113968609493691,-0.135361908722539,0.022669125941897,0.0794228514363288,-0.0698871345211522,-0.0954066975953768,0.0711897378666038
HNF4A,0.246694136551842,-0.0065871262060965,0.0850385474102259,-0.0532533592592914,-0.0608516446579547,-0.0152788819730517,-0.0830823011969887,0.0573260675760242,0.0154361677774152,0.0994198696897048,0.0433336516303715,-0.0127942847128205,-0.001472021430327,0.142693161623404,0.0970622087836099,0.0354946728758744,0.0671009826101925,-0.0119621463744218,0.116192691278288,-0.0108015592751425,0.105454093970524,0.055544986409016,-0.058428040435349,0.060518199536397,0.0146677355075763,0.1027803885099,0.028370411697331,-0.0027479158575483,0.0765546694075428,0.0122435400629787,-0.0455579231405347,-0.0758938489911004
AIRE,-0.205378814942069,0.111031120532457,0.0536738911657558,0.122674873767468,0.0022475881719953,0.0079625199663735,0.0213206498688333,0.0705195205906389,0.0729573868580295,0.0544076148942936,0.0514980061758307,0.0112469695841947,0.148093727844992,-0.0747158782331216,-0.146232124069236,-0.0979131904424304,0.122291550029485,0.0488835869176664,0.0530685109354161,0.124707854221123,0.135615545778822,0.179049853867433,-0.0250104997918003,0.0492274935271353,0.0392503658273495,0.000381985510937,0.0696264604698401,0.0236145067586845,0.0510684695912363,0.0769514467248376,-0.101806570861418,0.150376296561366
CDKN2A,-0.162430489768198,0.191827628839452,-0.0091646310688902,0.126518620100751,0.0412285718520408,0.159137738558322,0.161105754870645,0.202036866489117,0.142988727642289,0.226904879545174,0.10180752344022,0.109763452644913,0.114013880788506,0.151351167270433,0.233397372064179,-0.0912617831361313,0.128624525721914,0.0977335306561392,0.138958427042858,0.458118316188055,0.209117688695067,0.104721720880274,0.129509539665037,0.161787419819285,0.0763857472081359,0.317680200626523,0.109987514735687,0.0998930802774668,0.0719964429045036,1.59621986038697,0.169076678625854,-0.0396362221930062
RPL5,-1.99489227049445,-2.4778810020669,-2.1710757982353,-2.29041254537236,-2.20528695334994,-2.50836212360868,-2.17235251566699,-2.60293105761031,-2.71429703769101,-1.58179172033699,-1.82026367528547,-1.76525853673645,-2.20425328134188,-2.44043697304425,-2.34344495588633,-2.48739525846424,-2.24499608428018,-2.60973491082529,-2.06357747762482,-1.55611270285797,-2.4917922189192,-2.24347997461817,-2.30732111759113,-2.17792955458087,-2.43625252293253,-2.54325117022864,-2.05261270641999,-2.00859297243414,-2.28395049433501,-2.40170259838594,-2.29933544690427,-2.13951588909235
IL6ST,-0.0558828060880765,0.0972368778272916,0.126512294885085,0.0132791611702878,0.0813226794585854,-0.112834911709194,0.117482203270967,-0.123233620427068,-0.0829861129768584,0.0861022496516222,0.076547670077583,-0.0497124623277404,0.0381159699323193,0.197140860427511,0.0069253287118899,-0.0773654334054977,0.158209320422634,-0.314056292502729,0.0238512693844016,0.316354029966713,-0.299975719978557,0.0328390020332845,0.0182441933207437,0.21963853553398,0.0326894397544852,-0.0864628609946745,-0.168673786794069,-0.0531476903052378,0.0955997913779662,0.656593770634555,0.202644146294517,-0.173916550851327
